,CO,H2,CH4,C2H4,C2H6,C3H8,Xf_LFL,Xf_UFL,Xf_stoich,Su_stoich,LFL,UFL
1084,0.0547,0.2261,0.1273,0.0015,0.257,0.3334,,,,0.489212393929805,0.035961850000000004,0.2974476
1085,0.66,0.0055,0.0,0.0,0.2082,0.1263,,,,0.4933613038761087,0.08831830000000002,0.5376981
1086,0.2085,0.2267,0.2786,0.2038,0.004,0.0784,,,,0.6532891690027617,0.0537173,0.4387916
1087,0.2562,0.0,0.6924,0.0515,0.0,0.0,,,,0.45363153633958275,0.06262585000000001,0.3204326
1088,0.3129,0.0,0.2623,0.0,0.4015,0.0233,,,,0.4326953787816508,0.06162350000000001,0.3298315
1089,0.1698,0.3016,0.2255,0.0,0.0605,0.2426,,,,0.5361105262706799,0.0492716,0.4225366
1090,0.6192,0.2044,0.0,0.1351,0.0,0.0413,,,,0.7854387019543302,0.08706254999999999,0.6605099
1091,0.0,0.0,0.068,0.3792,0.5528,0.0,,,,0.538166418224807,0.030004,0.1881504
1092,0.356,0.0759,0.0341,0.1518,0.0707,0.3114,,,,0.5676187553813455,0.06009130000000001,0.4131504
1093,0.0943,0.3005,0.2697,0.1746,0.0,0.161,,,,0.6293312047870026,0.043385299999999995,0.40652740000000004
1094,0.3749,0.1385,0.0429,0.0111,0.1732,0.2594,,,,0.5125883517776225,0.06336425,0.4429364
1095,0.5277,0.0,0.4723,0.0,0.0,0.0,,,,0.47919077271451427,0.0841052,0.47323219999999994
1096,0.0,0.0,0.0,0.9751,0.0249,0.0,,,,0.841730080750454,0.027562249999999996,0.2819662
1097,0.0,0.0,0.4495,0.4145,0.1359,0.0,,,,0.5884476219272928,0.03525375,0.20911659999999999
1098,0.3475,0.2748,0.0944,0.2556,0.0277,0.0,,,,0.8099280548284045,0.06470559999999999,0.5587430000000001
1099,0.2611,0.0784,0.0107,0.1621,0.2429,0.2448,,,,0.5383753922273952,0.05182435,0.3575848
1100,0.0,0.3849,0.0454,0.0,0.2662,0.3035,,,,0.5150603098066588,0.0317531,0.3597829
1101,0.2712,0.0362,0.0255,0.1267,0.5405,0.0,,,,0.48710014677003394,0.05481325,0.33799019999999996
1102,0.0,0.3514,0.155,0.4936,0.0,0.0,,,,0.8590625084482711,0.03445,0.43013959999999996
1103,0.0971,0.3066,0.3772,0.0781,0.0,0.141,,,,0.5766770439911328,0.045621550000000004,0.40121339999999994
1104,0.0,0.0,0.5961,0.0,0.123,0.2809,,,,0.43846461937847186,0.035817299999999996,0.1413833
1105,0.0528,0.0797,0.2659,0.0517,0.2981,0.2518,,,,0.47049018472745235,0.03687615,0.22016499999999997
1106,0.2233,0.1593,0.216,0.0,0.2121,0.1893,,,,0.48351231568776026,0.053010299999999996,0.3677937
1107,0.0,0.8119,0.1881,0.0,0.0,0.0,,,,1.1651705644644517,0.0407524,0.6397733999999999
1108,0.1146,0.1566,0.0253,0.2472,0.1799,0.2763,,,,0.5777157512795882,0.0391265,0.32846229999999993
1109,0.1679,0.0,0.2423,0.1586,0.2769,0.1543,,,,0.4998522805227495,0.046717999999999996,0.2609417
1110,0.0,0.0,0.4648,0.5352,0.0,0.0,,,,0.6685504475406215,0.035169200000000005,0.2292944
1111,0.0,0.3561,0.0,0.0547,0.0,0.5892,,,,0.5598573603205577,0.028121450000000003,0.3422284
1112,0.2901,0.0,0.0,0.0,0.7099,0.0,,,,0.4342798137663214,0.056109,0.3056026
1113,0.0,0.2833,0.0,0.3769,0.3398,0.0,,,,0.6433003791310486,0.031890749999999995,0.36240360000000005
1114,0.8311,0.0,0.0,0.0,0.0,0.1689,,,,0.5528132639298212,0.10327889999999998,0.6403838999999999
1115,0.1652,0.1075,0.3116,0.0745,0.23,0.1112,,,,0.48865760245725437,0.049118350000000005,0.3166856
1116,0.013,0.2277,0.1352,0.2674,0.129,0.2277,,,,0.5978426034146228,0.032622,0.31816789999999995
1117,0.0,0.0,0.1643,0.0,0.3235,0.5122,,,,0.45796751136705904,0.027690400000000004,0.11879139999999999
1118,0.0,0.0091,0.0,0.0615,0.9294,0.0,,,,0.4383760259950228,0.02993725,0.1396596
1119,0.1365,0.1332,0.0,0.2535,0.1635,0.3133,,,,0.5783663736188711,0.040163550000000006,0.3266933
1120,0.4131,0.0,0.4427,0.0,0.1442,0.0,,,,0.43957213708276477,0.07337679999999999,0.4003086
1121,0.1453,0.2976,0.327,0.0,0.0028,0.2273,,,,0.5384789217233088,0.0485853,0.4091075
1122,0.1845,0.0,0.0,0.5922,0.0193,0.2039,,,,0.7027604445219618,0.0432864,0.3307313
1123,0.0,0.2032,0.213,0.269,0.0602,0.2547,,,,0.5977813454997112,0.032052199999999996,0.2974555
1124,0.0,0.2435,0.0918,0.5088,0.119,0.0369,,,,0.7339426055031246,0.0321161,0.36167989999999994
1125,0.1303,0.1922,0.1606,0.0662,0.1565,0.2941,,,,0.5198089772418011,0.043082,0.3362567
1126,0.0,0.6446,0.1716,0.0,0.0,0.1838,,,,0.6777672000863909,0.0371942,0.5301562
1127,0.128,0.6302,0.0,0.0,0.2419,0.0,,,,0.6714490629933993,0.047825,0.5986456
1128,0.1644,0.201,0.1729,0.2008,0.1764,0.0845,,,,0.5857123028701378,0.04796410000000001,0.39024250000000005
1129,0.0,0.0,0.1378,0.8622,0.0,0.0,,,,0.8084695623395339,0.0297737,0.26918840000000005
1130,0.1658,0.144,0.0,0.3813,0.1856,0.1232,,,,0.644676840615085,0.04429695000000001,0.3768594
1131,0.0,0.0604,0.3086,0.0,0.2825,0.3485,,,,0.454044711261629,0.0317879,0.16613889999999998
1132,0.3103,0.2472,0.0,0.2548,0.0,0.1877,,,,0.707461572991741,0.058072700000000005,0.5099555
1133,0.0396,0.2085,0.1617,0.2398,0.3505,0.0,,,,0.5605908783326023,0.037316300000000004,0.32463859999999994
1134,0.2721,0.0,0.3798,0.348,0.0,0.0,,,,0.6488243168034739,0.0589332,0.3658902
1135,0.2521,0.145,0.2361,0.2394,0.1275,0.0,,,,0.6194336889251889,0.05684890000000001,0.4208238
1136,0.19,0.3307,0.3033,0.0188,0.1572,0.0,,,,0.5379895365799869,0.05460620000000001,0.4651358
1137,0.2716,0.0,0.182,0.5464,0.0,0.0,,,,0.7579083094435184,0.055625999999999995,0.38981840000000006
1138,0.2727,0.3318,0.0293,0.0,0.0657,0.3005,,,,0.5673748133881672,0.055566700000000004,0.4966775
1139,0.3835,0.0788,0.2001,0.0552,0.0,0.2824,,,,0.5389027686407272,0.0654248,0.42385100000000003
1140,0.2239,0.0747,0.2337,0.215,0.1757,0.0771,,,,0.558645208636823,0.0529414,0.35334069999999995
1141,0.3456,0.0087,0.0997,0.3109,0.053,0.1822,,,,0.62084776323982,0.06017275,0.3959674
1142,0.0845,0.2205,0.1258,0.2905,0.2189,0.0598,,,,0.6142436915679662,0.040306749999999995,0.3656476
1143,0.2471,0.2652,0.2753,0.022,0.1637,0.0267,,,,0.5255799421756618,0.0584499,0.4586616999999999
1144,0.5624,0.0,0.0,0.0,0.0,0.4376,,,,0.5213838478705907,0.0766776,0.4659976
1145,0.4927,0.148,0.0,0.0,0.3593,0.0,,,,0.4932883154345332,0.075823,0.5250782
1146,0.0,0.0,0.2634,0.3664,0.1308,0.2394,,,,0.5685340034716021,0.030617000000000005,0.18838659999999996
1147,0.9253,0.0,0.0,0.0,0.0,0.0747,,,,0.5432703084684687,0.1126047,0.7015197000000001
1148,0.1525,0.2681,0.0233,0.1995,0.3109,0.0457,,,,0.5883493526299628,0.045822150000000006,0.4194955
1149,0.0459,0.1821,0.0,0.174,0.1525,0.4456,,,,0.5507159210000125,0.031509600000000006,0.2846796
1150,0.0919,0.2698,0.2018,0.176,0.1201,0.1404,,,,0.591105445799303,0.0420906,0.383779
1151,0.0,0.0,0.5371,0.0,0.4629,0.0,,,,0.4047393307263455,0.0375194,0.145484
1152,0.0768,0.162,0.3536,0.2168,0.1001,0.0907,,,,0.5716707732503802,0.04212410000000001,0.3206683
1153,0.0675,0.0654,0.2356,0.3507,0.257,0.0238,,,,0.5792902471747984,0.038936450000000004,0.2728854
1154,0.5414,0.0,0.3275,0.0,0.0,0.1311,,,,0.4990771676424498,0.0821311,0.47300109999999995
1155,0.0,0.4137,0.2915,0.185,0.0,0.1098,,,,0.6720657079396622,0.0367673,0.4220808
1156,0.2059,0.0,0.0,0.3073,0.4868,0.0,,,,0.5429277538169097,0.04776275,0.302676
1157,0.2161,0.1285,0.2484,0.1042,0.0,0.3028,,,,0.5494678897730715,0.051225900000000005,0.3595716
1158,0.0,0.0,0.5288,0.0,0.4712,0.0,,,,0.40508114896447184,0.037403200000000004,0.145152
1159,0.4511,0.0,0.0,0.3404,0.2085,0.0,,,,0.640174672553622,0.06974799999999999,0.4615334000000001
1160,0.7431,0.0,0.0,0.0,0.2569,0.0,,,,0.4826091395238497,0.09687899999999999,0.5891806
1161,0.1814,0.3553,0.0,0.2476,0.2158,0.0,,,,0.6943238712498735,0.049263,0.5000978
1162,0.28,0.0,0.3338,0.3863,0.0,0.0,,,,0.6736208548175938,0.05891045,0.37522500000000003
1163,0.1384,0.2841,0.0297,0.2801,0.2677,0.0,,,,0.6460528876573878,0.04501255,0.43504919999999997
1164,0.0,0.8568,0.0,0.1432,0.0,0.0,,,,1.4411547779686085,0.03821,0.6835552
1165,0.1189,0.1711,0.2012,0.2025,0.2523,0.0539,,,,0.5559051507592516,0.04423445,0.34514090000000003
1166,0.2128,0.3564,0.1745,0.0,0.2563,0.0,,,,0.5278950235483222,0.055159,0.4872992
1167,0.4612,0.0,0.0975,0.0,0.0,0.4413,,,,0.5093357549520959,0.0689013,0.40646129999999997
1168,0.1918,0.1885,0.1088,0.1877,0.1654,0.1578,,,,0.579949754631835,0.04878075,0.39319780000000004
1169,0.2747,0.2081,0.1769,0.0,0.1249,0.2153,,,,0.51451897710732,0.057339900000000006,0.42834449999999996
1170,0.0,0.0,0.1776,0.4933,0.0,0.3291,,,,0.6244886316888489,0.028291250000000004,0.20344929999999997
1171,0.4825,0.081,0.0,0.0,0.4365,0.0,,,,0.46858054772258173,0.074235,0.476751
1172,0.0,0.1847,0.1522,0.2492,0.2301,0.1838,,,,0.5635491285693067,0.031700599999999995,0.2818532
1173,0.0,0.7176,0.0,0.0,0.1527,0.1297,,,,0.678527013631488,0.0360087,0.5702345
1174,0.0,0.0,0.0,0.0,0.4727,0.5273,,,,0.45713576384291404,0.0252543,0.1118721
1175,0.5626,0.2686,0.0,0.0,0.1688,0.0,,,,0.6085941135711815,0.08331999999999999,0.6443312
1176,0.4151,0.5849,0.0,0.0,0.0,0.0,,,,1.365699265208049,0.073208,0.75
1177,0.0362,0.005,0.1156,0.0649,0.4291,0.3492,,,,0.4661691200773725,0.03162135,0.1568974
1178,0.0457,0.3789,0.0,0.5753,0.0,0.0,,,,0.957524896793588,0.03646075,0.4829858
1179,0.1886,0.3873,0.2001,0.0,0.224,0.0,,,,0.540557210828917,0.0536484,0.4925174
1180,0.1631,0.3062,0.2719,0.2589,0.0,0.0,,,,0.7515485425629591,0.05090334999999999,0.470612
1181,0.0,0.6916,0.0,0.0,0.0,0.3084,,,,0.676675361847355,0.0341404,0.5498484
1182,0.2817,0.1023,0.0,0.2098,0.3033,0.103,,,,0.5603339173313034,0.05492750000000001,0.396015
1183,0.2856,0.4101,0.1724,0.0224,0.0186,0.0909,,,,0.6689189063179215,0.06134450000000001,0.5679423
1184,0.0,0.0783,0.2861,0.057,0.2925,0.2861,,,,0.4701330836630412,0.032071,0.1871135
1185,0.2134,0.1439,0.1832,0.0937,0.1666,0.1992,,,,0.5261177085616615,0.051182750000000006,0.3655956
1186,0.2787,0.0,0.0,0.0,0.0057,0.7157,,,,0.5033740017791014,0.048644700000000006,0.2820175
1187,0.3459,0.0,0.1725,0.3522,0.0,0.1293,,,,0.6542003685697217,0.06149880000000001,0.4015035
1188,0.1821,0.1129,0.2621,0.2212,0.0349,0.1868,,,,0.587823560105072,0.04895320000000001,0.350692
1189,0.0,0.1925,0.2685,0.1229,0.2383,0.1778,,,,0.5137123243908363,0.03377655,0.2710654
1190,0.1504,0.1937,0.1185,0.0283,0.4225,0.0865,,,,0.4783532332623728,0.04627975,0.3467293
1191,0.0,0.0,0.0257,0.9743,0.0,0.0,,,,0.8497225453461563,0.02792405,0.2828646
1192,0.0,0.0,0.0,0.0,0.2856,0.7144,,,,0.47143155451897,0.023570400000000005,0.1075688
1193,0.2298,0.0,0.7702,0.0,0.0,0.0,,,,0.4128359236329185,0.06146480000000001,0.29866279999999995
1194,0.4865,0.196,0.0,0.2235,0.0,0.094,,,,0.7521228182349774,0.07434025,0.58529
1195,0.2521,0.1762,0.0,0.0,0.2322,0.3395,,,,0.5017025883720224,0.0513955,0.3843073
1196,0.2669,0.1348,0.3087,0.2895,0.0,0.0,,,,0.6913775598013032,0.058964050000000004,0.43469879999999994
1197,0.0,0.1634,0.0,0.8366,0.0,0.0,,,,0.8916146525245127,0.0295425,0.36181759999999996
1198,0.1488,0.1386,0.4498,0.2387,0.0,0.0241,,,,0.6148070548397139,0.05026155,0.36001949999999994
1199,0.1379,0.1828,0.238,0.1734,0.0688,0.1991,,,,0.5749795063953034,0.04534560000000001,0.35778969999999993
1200,0.2747,0.0,0.2116,0.2216,0.0,0.2921,,,,0.5709420588538507,0.0545025,0.3336071
1201,0.0,0.0,0.0,0.4059,0.0,0.5941,,,,0.5886236393002909,0.02363835,0.17609149999999998
1202,0.0,0.0,0.3243,0.265,0.2783,0.1324,,,,0.518161319080538,0.032686099999999996,0.1768568
1203,0.3094,0.0,0.2286,0.0,0.2682,0.1938,,,,0.45503041234994007,0.0593022,0.3223710000000001
1204,0.1971,0.4444,0.1666,0.1919,0.0,0.0,,,,0.8655830394850472,0.05403565,0.5633307999999999
1205,0.0,0.2305,0.0,0.0,0.3778,0.3917,,,,0.48366584082112923,0.028779700000000005,0.2592839
1206,0.3466,0.2479,0.2135,0.1919,0.0,0.0,,,,0.7485928075240753,0.06617925000000001,0.5357724
1207,0.6925,0.0,0.1434,0.0,0.0,0.1641,,,,0.5302492753039413,0.0928557,0.5594667
1208,0.0,0.1382,0.0,0.0,0.0,0.8618,,,,0.5082982075351121,0.023625800000000002,0.19069179999999997
1209,0.1532,0.1842,0.1685,0.0162,0.2342,0.2438,,,,0.4913823187083765,0.04575730000000001,0.33898180000000006
1210,0.1448,0.0342,0.2512,0.1432,0.3454,0.0811,,,,0.49054545254569604,0.0457999,0.26742269999999996
1211,0.0,0.2236,0.0,0.5924,0.0,0.184,,,,0.7604230402336081,0.029099000000000003,0.35571040000000004
1212,0.0,0.5987,0.4013,0.0,0.0,0.0,,,,0.7087621880609625,0.0416052,0.5148382
1213,0.3053,0.128,0.0852,0.2155,0.2497,0.0164,,,,0.5859794018154831,0.059266450000000005,0.4332000000000001
1214,0.6159,0.0,0.0,0.0,0.3108,0.0733,,,,0.473582448654303,0.08477130000000001,0.5078675
1215,0.0,0.3287,0.0918,0.2073,0.3723,0.0,,,,0.5755632621169967,0.034056949999999996,0.36703320000000006
1216,0.035,0.2159,0.1137,0.1362,0.2699,0.2293,,,,0.5294579870627956,0.034496599999999995,0.3024019
1217,0.2237,0.1219,0.1683,0.2382,0.0231,0.2248,,,,0.6079745115661374,0.0510895,0.3804956
1218,0.4812,0.0447,0.0427,0.0482,0.0496,0.3336,,,,0.5341338875438536,0.0712299,0.45505700000000004
1219,0.0,0.0757,0.0555,0.0,0.3816,0.4872,,,,0.4656569227156754,0.027149200000000002,0.16240259999999998
1220,0.2296,0.0987,0.4718,0.1998,0.0,0.0,,,,0.5944574148242783,0.057753700000000005,0.380743
1221,0.4908,0.0,0.5092,0.0,0.0,0.0,,,,0.46972855963455806,0.08130079999999999,0.4516088
1222,0.0,0.0,0.5277,0.0,0.0988,0.3735,,,,0.44959681092540943,0.0340263,0.13651749999999999
1223,0.1142,0.0,0.1954,0.5006,0.0,0.1899,,,,0.6589864765918105,0.040056,0.2800471
1224,0.0,0.0,0.6899,0.0,0.3101,0.0,,,,0.3977057799823575,0.0396586,0.15159599999999998
1225,0.1888,0.1742,0.2249,0.1722,0.1758,0.0642,,,,0.5657608921265037,0.05087730000000001,0.3866662
1226,0.0,0.3831,0.1455,0.2007,0.2708,0.0,,,,0.6090534611389642,0.03536925,0.4021664
1227,0.9373,0.0,0.0,0.0627,0.0,0.0,,,,0.5450863888576292,0.11420025,0.7209072000000001
1228,0.5459,0.0,0.0,0.0,0.4541,0.0,,,,0.4537247474004425,0.079131,0.4657334
1229,0.1654,0.1699,0.0655,0.1432,0.2529,0.2031,,,,0.5395887681108782,0.0453161,0.35504490000000005
1230,0.3379,0.0,0.0,0.6271,0.0351,0.0,,,,0.8082601153926902,0.058846249999999996,0.43712799999999996
1231,0.3001,0.2728,0.0243,0.0553,0.1598,0.1876,,,,0.5654232498236691,0.05824754999999999,0.4882388
1232,0.0,0.3273,0.5103,0.0113,0.151,0.0,,,,0.4836587453996281,0.04038595,0.35112000000000004
1233,0.4577,0.2167,0.1151,0.0,0.2092,0.0013,,,,0.5308830025702891,0.07495969999999999,0.5507484999999999
1234,0.2677,0.131,0.0,0.2415,0.0,0.3599,,,,0.6164916086126463,0.05156315,0.4044439000000001
1235,0.4392,0.3017,0.0,0.0,0.0708,0.1883,,,,0.5985889466579168,0.07085029999999999,0.5834725
1236,0.5181,0.2504,0.0,0.2315,0.0,0.0,,,,0.9053954878599373,0.07855425,0.642584
1237,0.2058,0.2748,0.0,0.2001,0.2489,0.0704,,,,0.6130200841045638,0.050136150000000004,0.45565259999999996
1238,0.0,0.3653,0.3664,0.0,0.2683,0.0,,,,0.4839110349102729,0.0387826,0.36733380000000004
1239,0.1311,0.2384,0.1077,0.1263,0.2994,0.0971,,,,0.5395800209839824,0.044501149999999996,0.3778423
1240,0.3005,0.2316,0.0,0.2412,0.2267,0.0,,,,0.6551469858818901,0.058758000000000005,0.4961689999999999
1241,0.0,0.0,0.0,0.9234,0.0766,0.0,,,,0.8074225346244366,0.027691499999999997,0.27359079999999997
1242,0.149,0.2199,0.2135,0.1913,0.0996,0.1267,,,,0.5967530031891969,0.04697945,0.3915479
1243,0.0,0.2685,0.2618,0.0403,0.2115,0.2179,,,,0.5017464366373828,0.03428835000000001,0.30406990000000006
1244,0.0,0.0023,0.6648,0.0,0.0,0.3329,,,,0.44846771965566445,0.0363341,0.14437509999999998
1245,0.394,0.0,0.1297,0.3137,0.0,0.1625,,,,0.6429700167750294,0.06502605,0.4229015
1246,0.2265,0.0703,0.0,0.2305,0.2041,0.2685,,,,0.5616535568182149,0.04809225,0.34094990000000003
1247,0.3458,0.219,0.0,0.0,0.4114,0.0238,,,,0.4927016458171081,0.0630978,0.47701740000000004
1248,0.0521,0.3016,0.273,0.041,0.1114,0.221,,,,0.5279821959025119,0.0394385,0.3579076
1249,0.0,0.0,0.4836,0.5164,0.0,0.0,,,,0.6597704370962651,0.035479399999999994,0.2270008
1250,0.0,0.4168,0.0,0.4399,0.0,0.1433,,,,0.8086802400915594,0.03177855,0.45288470000000003
1251,0.1447,0.2537,0.1552,0.1559,0.2316,0.0589,,,,0.5696755566137849,0.04681294999999999,0.40350749999999996
1252,0.0039,0.2718,0.1946,0.039,0.262,0.2286,,,,0.5002967172393216,0.0336355,0.30541999999999997
1253,0.1521,0.0676,0.1635,0.2131,0.1736,0.2302,,,,0.5468295176639368,0.04405245000000001,0.2973122
1254,0.1845,0.0,0.0,0.0,0.8155,0.0,,,,0.42904678676427366,0.046605,0.239497
1255,0.383,0.0,0.0,0.3863,0.2307,0.0,,,,0.6419459742832112,0.06350425,0.42633860000000007
1256,0.0258,0.0337,0.035,0.0721,0.465,0.3684,,,,0.47248833712712673,0.02965315,0.165854
1257,0.1766,0.0048,0.1702,0.3581,0.2404,0.0499,,,,0.583866093459073,0.046980450000000014,0.30122889999999997
1258,0.204,0.1978,0.2669,0.2259,0.0341,0.0713,,,,0.6415890207802257,0.052868149999999996,0.42115869999999994
1259,0.023,0.0283,0.3303,0.2801,0.2211,0.1171,,,,0.5367779097157084,0.03522005,0.21199630000000003
1260,0.4007,0.0,0.1262,0.2152,0.2579,0.0,,,,0.554203517801194,0.0672918,0.4147486
1261,0.2073,0.197,0.077,0.1612,0.1892,0.1683,,,,0.5699168747200231,0.0497873,0.4024153
1262,0.403,0.0925,0.0,0.1026,0.3267,0.0752,,,,0.5240908514853844,0.0662617,0.4490746
1263,0.0,0.0,0.0,0.4728,0.5272,0.0,,,,0.5705628923232945,0.028818,0.2005936
1264,0.461,0.0,0.0,0.0,0.1077,0.4313,,,,0.4987946002064523,0.06760830000000001,0.4026661
1265,0.0,0.4924,0.0,0.0,0.4885,0.0192,,,,0.5162519657734286,0.0347542,0.4318132
1266,0.0,0.0,0.3678,0.0,0.0,0.6322,,,,0.4753435561268873,0.029459400000000004,0.1241714
1267,0.3674,0.3332,0.0,0.0,0.1514,0.148,,,,0.5767222133728516,0.06506600000000001,0.5591716
1268,0.0,0.4535,0.0,0.0655,0.3979,0.0832,,,,0.5456796460164873,0.03362545,0.4166008
1269,0.0,0.1707,0.4125,0.0,0.4169,0.0,,,,0.4336275307774306,0.037485,0.24737059999999997
1270,0.0,0.0,0.9945,0.0055,0.0,0.0,,,,0.382197058329348,0.04390925000000001,0.16467099999999998
1271,0.1005,0.275,0.2909,0.0,0.0769,0.2567,,,,0.5137696546098871,0.0435573,0.36479490000000003
1272,0.5564,0.0,0.0,0.4436,0.0,0.0,,,,0.8145382766878736,0.078967,0.5441696
1273,0.0,0.0,0.5922,0.0,0.4078,0.0,,,,0.402298886822572,0.0382908,0.14768799999999999
1274,0.0,0.0,0.4317,0.0725,0.0,0.4958,,,,0.48884709000846743,0.03140035,0.1416096
1275,0.6666,0.3334,0.0,0.0,0.0,0.0,,,,0.9230512991495211,0.09332800000000001,0.75
1276,0.1239,0.2908,0.0,0.1688,0.2099,0.2067,,,,0.5853434656261933,0.0417797,0.4062061
1277,0.0806,0.0,0.5626,0.0,0.3568,0.0,,,,0.40662611175715535,0.0451304,0.19695959999999998
1278,0.0,0.4192,0.1601,0.1192,0.0131,0.2883,,,,0.6128148924091891,0.0335377,0.4054903
1279,0.0938,0.1046,0.0,0.2119,0.3091,0.2806,,,,0.5373188935607943,0.03643285,0.2760724
1280,0.0,0.0,0.0383,0.2489,0.3286,0.3842,,,,0.5200967994593829,0.02645615,0.1570172
1281,0.3578,0.0,0.0,0.0,0.6422,0.0,,,,0.4383322921548595,0.062202,0.3479828
1282,0.0139,0.108,0.1858,0.103,0.3783,0.2111,,,,0.48514414647321086,0.032777799999999996,0.21958450000000002
1283,0.0,0.1018,0.5015,0.0,0.3967,0.0,,,,0.4196805541342902,0.038038999999999996,0.20778679999999997
1284,0.1936,0.1894,0.1804,0.0338,0.2201,0.1827,,,,0.5021103470410412,0.05011480000000001,0.37224749999999995
1285,0.0,0.257,0.2431,0.0,0.2113,0.2886,,,,0.4873654159990111,0.033376,0.28796820000000006
1286,0.2658,0.2603,0.1655,0.0704,0.2094,0.0285,,,,0.5537655721473445,0.05840649999999999,0.4706955
1287,0.2244,0.2311,0.0,0.216,0.141,0.1874,,,,0.6189403221637688,0.0502774,0.43981239999999994
1288,0.261,0.2818,0.179,0.0255,0.2132,0.0395,,,,0.5320717042034012,0.05839475,0.47417529999999997
1289,0.0,0.1643,0.3117,0.0,0.524,0.0,,,,0.4352114466356135,0.0360068,0.23931979999999997
1290,0.0,0.0,0.0332,0.2285,0.0,0.7383,,,,0.5418053283968296,0.02324885,0.1453641
1291,0.0,0.9148,0.0,0.0,0.0852,0.0,,,,1.252118885950564,0.039147999999999995,0.6966648
1292,0.4966,0.5034,0.0,0.0,0.0,0.0,,,,1.2122517811794435,0.079728,0.75
1293,0.1515,0.1118,0.0546,0.1658,0.2821,0.2341,,,,0.5302317595310044,0.042992999999999996,0.3124727
1294,0.1972,0.0,0.0,0.0,0.8028,0.0,,,,0.4296138143989545,0.04774799999999999,0.2474472
1295,0.0,0.1497,0.6675,0.1828,0.0,0.0,,,,0.5421772342559972,0.040385,0.2740258
1296,0.2429,0.1839,0.2485,0.1986,0.1119,0.0143,,,,0.6138574939277301,0.056556800000000004,0.43297350000000007
1297,0.1399,0.1732,0.0795,0.2237,0.2663,0.1174,,,,0.5687788733997834,0.04382015,0.35671980000000003
1298,0.1857,0.2742,0.0653,0.0984,0.2736,0.1027,,,,0.55008584233821,0.0491959,0.4280757
1299,0.1066,0.1126,0.0,0.5486,0.2321,0.0,,,,0.6970080249554735,0.0393455,0.35007999999999995
1300,0.3806,0.0,0.0,0.1651,0.0,0.4543,,,,0.5629263770249049,0.059752549999999995,0.3785529
1301,0.1701,0.1571,0.075,0.3752,0.0503,0.1723,,,,0.6716474229594025,0.0454413,0.38864669999999996
1302,0.1274,0.3348,0.0387,0.0,0.3205,0.1787,,,,0.5097869750018366,0.0437505,0.4107875000000001
1303,0.1804,0.1633,0.0193,0.6369,0.0,0.0,,,,0.879123695060533,0.04654395,0.44309360000000003
1304,0.0,0.5259,0.0,0.0,0.4741,0.0,,,,0.5279625242194808,0.035259,0.45321340000000004
1305,0.0294,0.0,0.0,0.9706,0.0,0.0,,,,0.8576789789642154,0.030219500000000003,0.2996416
1306,0.0,0.6501,0.0141,0.0,0.0169,0.3189,,,,0.6471114861012087,0.033828300000000006,0.5241919
1307,0.558,0.0,0.4393,0.0,0.0027,0.0,,,,0.4868708890761207,0.08637020000000001,0.49088
1308,0.3893,0.0,0.0,0.1034,0.0,0.5074,,,,0.5417834348975805,0.0602149,0.3727947999999999
1309,0.2787,0.1809,0.0,0.0602,0.1981,0.2821,,,,0.5309926122883802,0.0542026,0.41497369999999995
1310,0.1953,0.1238,0.2084,0.0774,0.0898,0.3052,,,,0.5225182348927632,0.04878930000000001,0.33759940000000005
1311,0.0492,0.3133,0.3804,0.0,0.1821,0.075,,,,0.49017819739727103,0.0422116,0.3644160000000001
1312,0.0,0.5278,0.0,0.2546,0.1369,0.0806,,,,0.7430464042970389,0.0339131,0.4937818
1313,0.2022,0.0,0.332,0.3208,0.0218,0.1232,,,,0.6018449074460365,0.05093520000000001,0.3129932
1314,0.3809,0.1996,0.1268,0.1379,0.132,0.0228,,,,0.6190276279952109,0.06750225,0.5142804000000001
1315,0.1984,0.0,0.2158,0.2138,0.2814,0.0905,,,,0.5219622124136096,0.0495252,0.2893721
1316,0.0,0.9142,0.0513,0.0,0.0345,0.0,,,,1.454371177539234,0.0398602,0.6983412
1317,0.0263,0.3112,0.0,0.3374,0.247,0.0781,,,,0.651800805421989,0.0339326,0.38813749999999997
1318,0.1588,0.0788,0.1811,0.1306,0.4507,0.0,,,,0.48795731961487304,0.047288899999999995,0.30113880000000004
1319,0.3032,0.0951,0.2029,0.2121,0.1866,0.0,,,,0.58073935933765,0.06054635,0.4157996
1320,0.0,0.0,0.3743,0.4857,0.14,0.0,,,,0.618920801364792,0.03402595,0.21765540000000003
1321,0.0,0.3714,0.4797,0.0,0.1489,0.0,,,,0.49305459476911623,0.0404298,0.3756844
1322,0.084,0.3058,0.2346,0.2196,0.1561,0.0,,,,0.6319133896848468,0.043356399999999996,0.4129864000000001
1323,0.0523,0.4014,0.0501,0.2067,0.2477,0.0419,,,,0.6362114349458099,0.03853155,0.44255429999999996
1324,0.3668,0.0985,0.1912,0.2292,0.0,0.1142,,,,0.6442188357151201,0.06507,0.4574172
